name,img_url
illumise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/314.png
roselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png
gulpin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/316.png
swalot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png
carvanha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/318.png
sharpedo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png
wailmer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png
wailord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png
numel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png
camerupt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/323.png
torkoal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png
spoink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png
grumpig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/326.png
spinda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png
trapinch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png
vibrava,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png
flygon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/330.png
cacnea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/331.png
cacturne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/332.png
swablu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png
altaria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/334.png
zangoose,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png
seviper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png
lunatone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png
solrock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png
barboach,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png
whiscash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png
corphish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png
crawdaunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png
baltoy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png
claydol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png
lileep,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png
cradily,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png
anorith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png
armaldo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png
feebas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png
milotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png
castform,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png
kecleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png
shuppet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png
banette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png
duskull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png
dusclops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png
tropius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png
chimecho,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png
absol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png
wynaut,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png
snorunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png
glalie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png
spheal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png
sealeo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png
walrein,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png
clamperl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png
huntail,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png
gorebyss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png
relicanth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png
luvdisc,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png
bagon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png
shelgon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png
salamence,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png
beldum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png
metang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png
metagross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png
regirock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png
regice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png
registeel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png
latias,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png
latios,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png
kyogre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png
groudon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png
rayquaza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png
jirachi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png
deoxys-normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png
turtwig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png
grotle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png
torterra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png
chimchar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png
monferno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png
infernape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png
piplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png
prinplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png
empoleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png
starly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png
staravia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png
staraptor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png
bidoof,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png
bibarel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png
kricketot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png
kricketune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png
shinx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png
luxio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png
luxray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png
budew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png
roserade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png
cranidos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png
rampardos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png
shieldon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png
bastiodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png
burmy-plant,
wormadam-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png
mothim-plant,
combee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png
vespiquen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png
pachirisu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png
buizel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png
floatzel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png
cherubi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png
cherrim-overcast,
shellos-west,
gastrodon-west,
ambipom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png
drifloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png
drifblim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png
buneary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png
lopunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png
mismagius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png
honchkrow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png
glameow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png
purugly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png
chingling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png
stunky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png
skuntank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png
bronzor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png
bronzong,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png
bonsly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png
mime-jr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png
happiny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png
chatot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png
spiritomb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png
gible,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png
gabite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png
garchomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png
munchlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png
riolu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png
lucario,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png
hippopotas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png
hippowdon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png
skorupi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png
drapion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png
croagunk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png
toxicroak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png
carnivine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png
finneon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png
lumineon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png
mantyke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png
snover,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png
abomasnow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png
weavile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png
magnezone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png
lickilicky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png
rhyperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png
tangrowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png
electivire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png
magmortar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png
togekiss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png
yanmega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png
leafeon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png
glaceon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png
gliscor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png
mamoswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png
porygon-z,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png
gallade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png
probopass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png
dusknoir,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png
froslass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png
rotom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png
uxie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png
mesprit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png
azelf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png
dialga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png
palkia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
heatran,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png
regigigas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
giratina-altered,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png
cresselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png
phione,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
manaphy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png
darkrai,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png
shaymin-land,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
arceus-normal,
victini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
snivy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
servine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
serperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
tepig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
pignite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
emboar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png
oshawott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
dewott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png
samurott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
patrat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
watchog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
lillipup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png
herdier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png
stoutland,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
purrloin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
liepard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png
pansage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
simisage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
pansear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
simisear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
panpour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
simipour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
munna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
musharna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
pidove,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
tranquill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
unfezant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
blitzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png
zebstrika,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
roggenrola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
boldore,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png
gigalith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png
woobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
swoobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
drilbur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png
excadrill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png
audino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png
timburr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
gurdurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png
conkeldurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png
tympole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
palpitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
seismitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
throh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
sawk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
sewaddle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
swadloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
leavanny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
venipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
whirlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
scolipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
cottonee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png
whimsicott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
petilil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
lilligant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png
basculin-red-striped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png
sandile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
krokorok,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png
krookodile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png
darumaka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png
darmanitan-standard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png
maractus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png
dwebble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png
crustle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png
scraggy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
scrafty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
sigilyph,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
yamask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
cofagrigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png
tirtouga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
carracosta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png
archen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png
archeops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png
trubbish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
garbodor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png
zorua,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
zoroark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
minccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
cinccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png
gothita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png
gothorita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png
gothitelle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png
solosis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
duosion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png
reuniclus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
ducklett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png
swanna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
vanillite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
vanillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
vanilluxe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
deerling-spring,
sawsbuck-spring,
emolga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png
karrablast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png
escavalier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png
foongus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png
amoonguss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png
frillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png
jellicent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png
alomomola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png
joltik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png
galvantula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png
ferroseed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png
ferrothorn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png
klink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png
klang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png
klinklang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png
tynamo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
eelektrik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png
eelektross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png
elgyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png
beheeyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png
litwick,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png
lampent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png
chandelure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png
axew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png
fraxure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png
haxorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png
cubchoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png
beartic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png
cryogonal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png
shelmet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png
accelgor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png
stunfisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png
mienfoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png
mienshao,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png
druddigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png
golett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png
golurk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png
pawniard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png
bisharp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png
bouffalant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png
rufflet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png
braviary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png
vullaby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png
mandibuzz,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png
heatmor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png
durant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png
